date,total_for_foreign,total_cash,grand_total,exchange_rate,url
تـاريخ البيع - ليوم الأربعاء 2019/7/17 والمنفذ يوم الثلاثاء 2019/7/16  ,160226684.0,25680000.0,185906684.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/607
تـاريخ البيع - ليوم الخميس 2019/7/18 والمنفذ يوم الأربعاء 2019/7/17  ,152433090.0,19920000.0,172353090.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/608
تـاريخ البيع - ليوم الأحد 2019/7/21 والمنفذ يوم الخميس 2019/7/18  ,128780310.0,15450000.0,144230310.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/609
تـاريخ البيع - ليوم الأثنين 2019/7/22 والمنفذ يوم الأحد 2019/7/21  ,172816623.0,33380000.0,206196623.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/610
تـاريخ البيع - ليوم الثلاثاء 2019/7/23 والمنفذ يوم الأثنين 2019/7/22  ,211895405.0,19850000.0,231745405.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/611
تـاريخ البيع - ليوم الأربعاء 2019/7/24 والمنفذ يوم الثلاثاء 2019/7/23  ,153270700.0,24020000.0,177290700.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/612
تـاريخ البيع - ليوم الخميس 2019/7/25 والمنفذ يوم الأربعاء 2019/7/24  ,183131200.0,21090000.0,204221200.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/613
تـاريخ البيع - ليوم الأحد 2019/7/28 والمنفذ يوم الخميس 2019/7/25  ,194093050.0,20260000.0,214353050.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/614
تـاريخ البيع - ليوم الأثنين 2019/7/29 والمنفذ يوم الأحد 2019/7/28  ,227378339.0,27010000.0,254388339.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/615
تـاريخ البيع - ليوم الثلاثاء 2019/7/30 والمنفذ يوم الأثنين 2019/7/29  ,218850361.0,22440000.0,241290361.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/616
تـاريخ البيع - ليوم الأربعاء 2019/7/31 والمنفذ يوم الثلاثاء 2019/7/30  ,246632100.0,22920000.0,269552100.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/617
تـاريخ البيع - ليوم الخميس 2019/8/1 والمنفذ يوم الأربعاء 2019/7/31  ,234558450.0,21000000.0,255558450.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/618
تـاريخ البيع - ليوم الأحد 2019/8/4 والمنفذ يوم الخميس 2019/8/1  ,209603867.0,19540000.0,229143867.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/619
تـاريخ البيع - ليوم الأثنين 2019/8/5 والمنفذ يوم الأحد 2019/8/4  ,199459242.0,28360000.0,227819242.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/620
تـاريخ البيع - ليوم الثلاثاء 2019/8/6 والمنفذ يوم الأثنين 2019/8/5  ,205993304.0,20110000.0,226103304.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/621
تـاريخ البيع - ليوم الأربعاء 2019/8/7 والمنفذ يوم الثلاثاء 2019/8/6  ,204386646.0,22760000.0,227146646.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/622
تـاريخ البيع - ليوم الخميس 2019/8/8 والمنفذ يوم الأربعاء 2019/8/7  ,175187527.0,21540000.0,196727527.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/623
تـاريخ البيع - ليوم الأحد 2019/8/18 والمنفذ يوم الخميس 2019/8/8  ,135880500.0,19290000.0,155170500.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/624
تـاريخ البيع - ليوم الأثنين 2019/8/19 والمنفذ يوم الأحد 2019/8/18  ,148322630.0,26200000.0,174522630.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/625
تـاريخ البيع - ليوم الثلاثاء 2019/8/20 والمنفذ يوم الأثنين 2019/8/19  ,143473309.0,20180000.0,163653309.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/626
تـاريخ البيع - ليوم الأربعاء 2019/8/21 والمنفذ يوم الثلاثاء 2019/8/20  ,188403179.0,20840000.0,209243179.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/627
تـاريخ البيع - ليوم الخميس 2019/8/22 والمنفذ يوم الأربعاء 2019/8/21  ,187149922.0,24470000.0,211619922.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/628
تـاريخ البيع - ليوم الأحد 2019/8/25 والمنفذ يوم الخميس 2019/8/22  ,220692728.0,16740000.0,237432728.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/629
تـاريخ البيع - ليوم الأثنين 2019/8/26 والمنفذ يوم الأحد 2019/8/25  ,210288945.0,26420000.0,236708945.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/630
تـاريخ البيع - ليوم الثلاثاء 2019/8/27 والمنفذ يوم الأثنين 2019/8/26  ,227502557.0,19850000.0,247352557.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/631
تـاريخ البيع - ليوم الأربعاء 2019/8/28 والمنفذ يوم الثلاثاء 2019/8/27  ,240141196.0,24950000.0,265091196.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/632
تـاريخ البيع - ليوم الخميس 2019/8/29 والمنفذ يوم الأربعاء 2019/8/28  ,241277340.0,24240000.0,265517340.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/633
تـاريخ البيع - ليوم الأحد 2019/9/1 والمنفذ يوم الخميس 2019/8/29  ,204228628.0,18700000.0,222928628.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/634
تـاريخ البيع - ليوم الأثنين 2019/9/2 والمنفذ يوم الاحد 2019/9/1  ,235146982.0,29390000.0,264536982.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/635
تـاريخ البيع - ليوم الثلاثاء 2019/9/3 والمنفذ يوم الأثنين 2019/9/2  ,207290570.0,20220000.0,227510570.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/636
تـاريخ البيع - ليوم الأربعاء 2019/9/4 والمنفذ يوم الثلاثاء 2019/9/3  ,209379050.0,23130000.0,232509050.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/637
تـاريخ البيع - ليوم الخميس 2019/9/5 والمنفذ يوم الأربعاء 2019/9/4  ,210967957.0,21210000.0,232177957.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/638
تـاريخ البيع - ليوم الأحد 2019/9/8 والمنفذ يوم الخميس 2019/9/5  ,195326397.0,18210000.0,213536397.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/639
تـاريخ البيع - ليوم الأثنين 2019/9/9 والمنفذ يوم الأحد 2019/9/8  ,225907675.0,32720000.0,258627675.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/640
تـاريخ البيع - ليوم الأربعاء 2019/9/11 والمنفذ يوم الأثنين 2019/9/9  ,221015860.0,30230000.0,251245860.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/641
تـاريخ البيع - ليوم الخميس 2019/9/12 والمنفذ يوم الأربعاء 2019/9/11  ,231588396.0,26550000.0,258138396.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/642
تـاريخ البيع - ليوم الأحد 2019/9/15 والمنفذ يوم الخميس 2019/9/12  ,224964314.0,19870000.0,244834314.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/643
تـاريخ البيع - ليوم الأثنين 2019/9/16 والمنفذ يوم الأحد 2019/9/15  ,214314846.0,28660000.0,242974846.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/644
تـاريخ البيع - ليوم الثلاثاء 2019/9/17 والمنفذ يوم الأثنين 2019/9/16  ,144825789.0,16430000.0,161255789.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/645
تـاريخ البيع - ليوم الأربعاء 2019/9/18 والمنفذ يوم الثلاثاء 2019/9/17  ,261901361.0,22480000.0,284381361.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/646
تـاريخ البيع - ليوم الخميس 2019/9/19 والمنفذ يوم الأربعاء 2019/9/18  ,231970030.0,24200000.0,256170030.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/647
تـاريخ البيع - ليوم الأحد 2019/9/22 والمنفذ يوم الخميس 2019/9/19  ,212821160.0,19800000.0,232621160.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/648
تـاريخ البيع - ليوم الأثنين 2019/9/23 والمنفذ يوم الأحد 2019/9/22  ,219097629.0,28660000.0,247757629.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/649
تـاريخ البيع - ليوم الثلاثاء 2019/9/24 والمنفذ يوم الأثنين 2019/9/23  ,214447031.0,18750000.0,233197031.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/650
تـاريخ البيع - ليوم الأربعاء 2019/9/25 والمنفذ يوم الثلاثاء 2019/9/24  ,207450940.0,22690000.0,230140940.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/651
تـاريخ البيع - ليوم الخميس 2019/9/26 والمنفذ يوم الأربعاء 2019/9/25  ,221930180.0,23030000.0,244960180.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/652
تـاريخ البيع - ليوم الاحد 2019/9/29 والمنفذ يوم الخميس 2019/9/26  ,213678258.0,19800000.0,233478258.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/653
تـاريخ البيع - ليوم الاثنين 2019/9/30 والمنفذ يوم الاحد 2019/9/29  ,218714860.0,27790000.0,246504860.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/654
تـاريخ البيع - ليوم الثلاثاء 2019/10/1 والمنفذ يوم الاثنين 2019/9/30  ,208337735.0,19030000.0,227367735.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/655
تـاريخ البيع - ليوم الاربعاء 2019/10/2 والمنفذ يوم الثلاثاء 2019/10/1  ,183678950.0,21830000.0,205508950.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/656
تـاريخ البيع - ليوم الخميس 2019/10/3 والمنفذ يوم الاربعاء 2019/10/2  ,214310225.0,24400000.0,238710225.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/657
تـاريخ البيع - ليوم الأحد 2019/10/6 والمنفذ يوم الاحد 2019/10/6  ,207994963.0,19730000.0,227724963.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/658
تـاريخ البيع - ليوم الأثنين 2019/10/7 والمنفذ يوم الأثنين 2019/10/7  ,203423058.0,28540000.0,231963058.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/659
تـاريخ البيع - ليوم الثلاثاء 2019/10/8 والمنفذ يوم الأثنين 2019/10/7  ,186122270.0,18190000.0,204312270.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/660
تـاريخ البيع - ليوم الأربعاء 2019/10/9 والمنفذ يوم الثلاثاء 2019/10/8  ,180752600.0,21480000.0,202232600.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/661
تـاريخ البيع - ليوم الخميس 2019/10/10 والمنفذ يوم الأربعاء 2019/10/9  ,78317428.0,22490000.0,100807428.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/662
تـاريخ البيع - ليوم الأحد 2019/10/13 والمنفذ يوم الخميس 2019/10/10  ,99228313.0,14960000.0,114188313.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/663
تـاريخ البيع - ليوم الأثنين 2019/10/14 والمنفذ يوم الأحد 2019/10/13  ,142367703.0,30810000.0,173177703.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/664
تـاريخ البيع - ليوم الثلاثاء 2019/10/15 والمنفذ يوم الأثنين 2019/10/14  ,179359357.0,19170000.0,198529357.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/665
تـاريخ البيع - ليوم الأربعاء 2019/10/16 والمنفذ يوم الثلاثاء 2019/10/15  ,209178408.0,24080000.0,233258408.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/666
تـاريخ البيع - ليوم الخميس 2019/10/17 والمنفذ يوم الأربعاء 2019/10/16  ,218281041.0,22210000.0,240491041.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/667
تـاريخ البيع - ليوم الأحد 2019/10/20 والمنفذ يوم الخميس 2019/10/17  ,212405983.0,14570000.0,226975983.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/668
تـاريخ البيع - ليوم الأثنين 2019/10/21 والمنفذ يوم الأحد 2019/10/20  ,226494339.0,30410000.0,256904339.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/669
تـاريخ البيع - ليوم الثلاثاء 2019/10/22 والمنفذ يوم الأثنين 2019/10/21  ,191664395.0,20200000.0,211864395.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/670
تـاريخ البيع - ليوم الأربعاء 2019/10/23 والمنفذ يوم الثلاثاء 2019/10/22  ,219931312.0,25380000.0,245311312.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/671
تـاريخ البيع - ليوم الخميس 2019/10/24 والمنفذ يوم الأربعاء 2019/10/23  ,152811695.0,19410000.0,172221695.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/672
تـاريخ البيع - ليوم الأحد 2019/10/27 والمنفذ يوم الخميس 2019/10/24  ,145804693.0,16230000.0,162034693.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/673
تـاريخ البيع - ليوم الأثنين 2019/10/28 والمنفذ يوم الأحد 2019/10/27  ,163500152.0,29850000.0,193350152.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/674
تـاريخ البيع - ليوم الثلاثاء 2019/10/29 والمنفذ يوم الأثنين 2019/10/28  ,198554040.0,19520000.0,218074040.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/675
تـاريخ البيع - ليوم الاربعاء 2019/10/30 والمنفذ يوم الثلاثاء 2019/10/29  ,200163170.0,25050000.0,225213170.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/676
تـاريخ البيع - ليوم الخميس 2019/10/31 والمنفذ يوم الاربعاء 2019/10/30  ,191591404.0,18200000.0,209791404.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/677
تـاريخ البيع - ليوم الأحد 2019/11/3 والمنفذ يوم الخميس 2019/10/31  ,151062216.0,12100000.0,163162216.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/678
تـاريخ البيع - ليوم الأثنين 2019/11/4 والمنفذ يوم الأحد 2019/11/3  ,148289867.0,21020000.0,169309867.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/679
تـاريخ البيع - ليوم الثلاثاء 2019/11/5 والمنفذ يوم الأثنين 2019/11/4  ,173670938.0,19310000.0,192980938.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/680
تـاريخ البيع - ليوم الاربعاء 2019/11/6 والمنفذ يوم الثلاثاء 2019/11/5  ,162016367.0,27270000.0,189286367.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/681
تـاريخ البيع - ليوم الخميس 2019/11/7 والمنفذ يوم الثلاثاء 2019/11/5  ,164238479.0,22380000.0,186618479.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/682
تـاريخ البيع - ,160321420.0,16160000.0,176481420.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/683
تـاريخ البيع - ,217973575.0,22140000.0,240113575.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/684
تـاريخ البيع - ,167386307.0,9090000.0,176476307.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/685
تـاريخ البيع - ,146639070.0,28830000.0,175469070.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/686
تـاريخ البيع - ,148312889.0,22630000.0,170942889.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/687
تـاريخ البيع - ,196751153.0,15670000.0,212421153.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/688
تـاريخ البيع - ,174183022.0,25530000.0,199713022.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/689
تـاريخ البيع - ,228940733.0,18960000.0,247900733.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/690
تـاريخ البيع - ,234964308.0,30840000.0,265804308.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/691
تـاريخ البيع - ,236446494.0,21580000.0,258026494.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/692
تـاريخ البيع - ,233574508.0,17160000.0,250734508.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/693
تـاريخ البيع - ,248356753.0,28960000.0,277316753.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/694
تـاريخ البيع - ,172452264.0,22390000.0,194842264.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/695
تـاريخ البيع - ,161890028.0,26380000.0,188270028.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/696
تـاريخ البيع - ,190387190.0,,,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/697
تـاريخ البيع - ,183029376.0,,,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/698
تـاريخ البيع - ,175500156.0,,,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/699
تـاريخ البيع - ,189931400.0,,,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/700
تـاريخ البيع - ,201345399.0,,,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/701
تـاريخ البيع - ,181774941.0,,,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/702
تـاريخ البيع - ,194712875.0,,,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/703
تـاريخ البيع - ,168686570.0,,,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/704
تـاريخ البيع - ,193950480.0,,,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/706
تـاريخ البيع - ,213048304.0,,,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/707
تـاريخ البيع - ,209140836.0,,,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/708
تـاريخ البيع - ,225639662.0,,,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/709
تـاريخ البيع - ,113181000.0,,,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/710
تـاريخ البيع - ,202747972.0,,,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/711
تـاريخ البيع - ,230705531.0,,,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/712
تـاريخ البيع - ,230232623.0,,,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/713
تـاريخ البيع - ,208115588.0,31510000.0,239625588.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/714
تـاريخ البيع - ,221594371.0,27850000.0,249444371.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/715
تـاريخ البيع - ,222851236.0,32250000.0,255101236.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/716
تـاريخ البيع - ,190742030.0,3670000.0,194412030.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/717
تـاريخ البيع - ,234822311.0,22420000.0,257242311.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/718
تـاريخ البيع - ,224629793.0,35030000.0,259659793.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/719
تـاريخ البيع - ,233691883.0,37730000.0,271421883.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/720
تـاريخ البيع - ,242102110.0,20690000.0,262792110.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/721
تـاريخ البيع - ,223532930.0,30220000.0,253752930.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/722
تـاريخ البيع - ,50799000.0,400000.0,51199000.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/723
تـاريخ البيع -,206396558.0,58470000.0,264866558.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/724
تـاريخ البيع -,144089700.0,10550000.0,154639700.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/725
تـاريخ البيع -,119803500.0,16580000.0,136383500.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/726
تـاريخ البيع -,209603561.0,26500000.0,236103561.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/727
تـاريخ البيع -,149062821.0,7710000.0,156772821.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/728
تـاريخ البيع -,229120016.0,40330000.0,269450016.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/729
تـاريخ البيع -,249639167.0,19440000.0,269079167.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/730
تـاريخ البيع -,245536662.0,23290000.0,268826662.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/731
تـاريخ البيع -,239704446.0,22670000.0,262374446.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/732
تـاريخ البيع -,221868050.0,25620000.0,247488050.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/733
تـاريخ البيع -,237427900.0,29640000.0,267067900.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/734
تـاريخ البيع -,225564830.0,20890000.0,246454830.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/735
تـاريخ البيع -,244158080.0,18500000.0,262658080.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/736
تـاريخ البيع -,240933795.0,22090000.0,263023795.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/737
تـاريخ البيع -,252414700.0,27530000.0,279944700.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/738
تـاريخ البيع -,245342263.0,23080000.0,268422263.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/739
تـاريخ البيع -,233087841.0,26980000.0,260067841.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/740
تـاريخ البيع -,225114066.0,17660000.0,242774066.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/741
تـاريخ البيع -,229560650.0,22790000.0,252350650.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/742
تـاريخ البيع -,203038098.0,29660000.0,232698098.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/743
تـاريخ البيع -,223626373.0,24990000.0,248616373.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/744
تـاريخ البيع -,209174341.0,22990000.0,232164341.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/745
تـاريخ البيع -,218996322.0,17830000.0,236826322.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/746
تـاريخ البيع -,209119580.0,22300000.0,231419580.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/747
تـاريخ البيع -,209119580.0,22300000.0,231419580.0,سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/748
